review_date,count,product_category
2011-08-01,2892,furniture
2011-09-01,2960,furniture
2011-10-01,3145,furniture
2011-11-01,2986,furniture
2011-12-01,4625,furniture
2012-01-01,5033,furniture
2012-02-01,3965,furniture
2012-03-01,3917,furniture
2012-04-01,3515,furniture
2012-05-01,3527,furniture
2012-06-01,3533,furniture
2012-07-01,4155,furniture
2012-08-01,4250,furniture
2012-09-01,4499,furniture
2012-10-01,5212,furniture
2012-11-01,6662,furniture
2012-12-01,12951,furniture
2013-01-01,15356,furniture
2013-02-01,12503,furniture
2013-03-01,13214,furniture
2013-04-01,11744,furniture
2013-05-01,11607,furniture
2013-06-01,11185,furniture
2013-07-01,12248,furniture
2013-08-01,13759,furniture
2013-09-01,12237,furniture
2013-10-01,13601,furniture
2013-11-01,12331,furniture
2013-12-01,17647,furniture
2014-01-01,21660,furniture
2014-02-01,17298,furniture
2014-03-01,18919,furniture
2014-04-01,15667,furniture
2014-05-01,14676,furniture
2014-06-01,15346,furniture
2014-07-01,22609,furniture
2014-08-01,24392,furniture
2014-09-01,23787,furniture
2014-10-01,24160,furniture
2014-11-01,23486,furniture
2014-12-01,31491,furniture
2015-01-01,34352,furniture
2015-02-01,32568,furniture
2015-03-01,35455,furniture
2015-04-01,29156,furniture
2015-05-01,27709,furniture
2015-06-01,28457,furniture
2015-07-01,31384,furniture
2015-08-01,33641,furniture
2004-10-01,1,gift_card
2004-11-01,2,gift_card
2004-12-01,1,gift_card
2005-01-01,2,gift_card
2005-02-01,4,gift_card
2005-03-01,1,gift_card
2005-04-01,4,gift_card
2005-05-01,1,gift_card
2005-07-01,5,gift_card
2005-08-01,1,gift_card
2005-09-01,4,gift_card
2005-10-01,4,gift_card
2005-12-01,3,gift_card
2006-01-01,2,gift_card
2006-05-01,2,gift_card
2006-09-01,1,gift_card
2006-10-01,1,gift_card
2006-12-01,1,gift_card
2007-01-01,5,gift_card
2007-02-01,4,gift_card
2007-03-01,4,gift_card
2007-04-01,1,gift_card
2007-07-01,1,gift_card
2007-08-01,1,gift_card
2007-09-01,2,gift_card
2007-11-01,1,gift_card
2007-12-01,1,gift_card
2008-04-01,2,gift_card
2008-07-01,1,gift_card
2008-08-01,1,gift_card
2008-10-01,1,gift_card
2008-12-01,18,gift_card
2009-01-01,38,gift_card
2009-02-01,6,gift_card
2009-03-01,7,gift_card
2009-04-01,4,gift_card
2009-05-01,9,gift_card
2009-06-01,10,gift_card
2009-07-01,2,gift_card
2009-08-01,8,gift_card
2009-09-01,7,gift_card
2009-10-01,5,gift_card
2009-11-01,4,gift_card
2009-12-01,31,gift_card
2010-01-01,28,gift_card
2010-02-01,29,gift_card
2010-03-01,5,gift_card
2010-04-01,3,gift_card
2010-05-01,8,gift_card
2010-06-01,10,gift_card
2010-07-01,10,gift_card
2010-08-01,11,gift_card
2010-09-01,6,gift_card
2010-10-01,25,gift_card
2010-11-01,250,gift_card
2010-12-01,983,gift_card
2011-01-01,2407,gift_card
2011-02-01,466,gift_card
2011-03-01,490,gift_card
2011-04-01,365,gift_card
2011-05-01,420,gift_card
2011-06-01,449,gift_card
2011-07-01,225,gift_card
2011-08-01,182,gift_card
2011-09-01,196,gift_card
2011-10-01,214,gift_card
2011-11-01,210,gift_card
2011-12-01,483,gift_card
2012-01-01,6489,gift_card
2012-02-01,1114,gift_card
2012-03-01,520,gift_card
2012-04-01,394,gift_card
2012-05-01,397,gift_card
2012-06-01,1679,gift_card
2012-07-01,505,gift_card
2012-08-01,503,gift_card
2012-09-01,712,gift_card
2012-10-01,866,gift_card
2012-11-01,1154,gift_card
2012-12-01,3180,gift_card
2013-01-01,6767,gift_card
2013-02-01,2739,gift_card
2013-03-01,2623,gift_card
2013-04-01,1998,gift_card
2013-05-01,2067,gift_card
2013-06-01,2494,gift_card
2013-07-01,2521,gift_card
2013-08-01,2359,gift_card
2013-09-01,1871,gift_card
2013-10-01,2296,gift_card
2013-11-01,1766,gift_card
2013-12-01,3197,gift_card
2014-01-01,8005,gift_card
2014-02-01,2921,gift_card
2014-03-01,2862,gift_card
2014-04-01,2184,gift_card
2014-05-01,2138,gift_card
2014-06-01,2517,gift_card
2014-07-01,4695,gift_card
2014-08-01,4439,gift_card
2014-09-01,4000,gift_card
2014-10-01,4143,gift_card
2014-11-01,3558,gift_card
2014-12-01,5724,gift_card
2015-01-01,9610,gift_card
2015-02-01,7664,gift_card
2015-03-01,5990,gift_card
2015-04-01,4155,gift_card
2015-05-01,3933,gift_card
2015-06-01,4281,gift_card
2015-07-01,4346,gift_card
2015-08-01,4021,gift_card
1999-09-01,1,grocery
1999-11-01,2,grocery
1999-12-01,1,grocery
2000-12-01,1,grocery
2001-10-01,10,grocery
2001-11-01,11,grocery
2001-12-01,4,grocery
2002-01-01,6,grocery
2002-02-01,1,grocery
2002-04-01,6,grocery
2002-05-01,3,grocery
2002-06-01,6,grocery
2002-07-01,2,grocery
2002-08-01,5,grocery
2002-09-01,4,grocery
2002-10-01,3,grocery
2002-11-01,6,grocery
2002-12-01,12,grocery
2003-01-01,9,grocery
2003-02-01,8,grocery
2003-03-01,7,grocery
2003-04-01,2,grocery
2003-05-01,9,grocery
2003-06-01,5,grocery
2003-07-01,2,grocery
2003-08-01,8,grocery
2003-09-01,6,grocery
2003-10-01,33,grocery
2003-11-01,155,grocery
2003-12-01,128,grocery
2004-01-01,101,grocery
2004-02-01,80,grocery
2004-03-01,68,grocery
2004-04-01,98,grocery
2004-05-01,77,grocery
2004-06-01,99,grocery
2004-07-01,83,grocery
2004-08-01,76,grocery
2004-09-01,65,grocery
2004-10-01,60,grocery
2004-11-01,97,grocery
2004-12-01,126,grocery
2005-01-01,131,grocery
2005-02-01,114,grocery
2005-03-01,114,grocery
2005-04-01,102,grocery
2005-05-01,88,grocery
2005-06-01,121,grocery
2005-07-01,235,grocery
2005-08-01,176,grocery
2005-09-01,250,grocery
2005-10-01,205,grocery
2005-11-01,171,grocery
2005-12-01,240,grocery
2006-01-01,308,grocery
2006-02-01,340,grocery
2006-03-01,414,grocery
2006-04-01,128,grocery
2006-05-01,232,grocery
2006-06-01,421,grocery
2006-07-01,1013,grocery
2006-08-01,1756,grocery
2006-09-01,736,grocery
2006-10-01,694,grocery
2006-11-01,1678,grocery
2006-12-01,935,grocery
2007-01-01,3712,grocery
2007-02-01,1861,grocery
2007-03-01,2528,grocery
2007-04-01,1301,grocery
2007-05-01,2660,grocery
2007-06-01,1905,grocery
2007-07-01,2060,grocery
2007-08-01,2207,grocery
2007-09-01,2150,grocery
2007-10-01,2260,grocery
2007-11-01,2427,grocery
2007-12-01,2799,grocery
2008-01-01,3194,grocery
2008-02-01,3128,grocery
2008-03-01,2780,grocery
2008-04-01,2762,grocery
2008-05-01,2867,grocery
2008-06-01,2870,grocery
2008-07-01,3179,grocery
2008-08-01,2781,grocery
2008-09-01,2354,grocery
2008-10-01,2461,grocery
2008-11-01,2601,grocery
2008-12-01,2983,grocery
2009-01-01,3614,grocery
2009-02-01,3368,grocery
2009-03-01,3556,grocery
2009-04-01,3515,grocery
2009-05-01,3611,grocery
2009-06-01,3842,grocery
2009-07-01,3253,grocery
2009-08-01,3613,grocery
2009-09-01,4555,grocery
2009-10-01,4517,grocery
2009-11-01,4321,grocery
2009-12-01,4957,grocery
2010-01-01,5252,grocery
2010-02-01,5764,grocery
2010-03-01,5455,grocery
2010-04-01,4894,grocery
2010-05-01,4806,grocery
2010-06-01,4368,grocery
2010-07-01,5320,grocery
2010-08-01,5399,grocery
2010-09-01,6021,grocery
2010-10-01,6054,grocery
2010-11-01,6157,grocery
2010-12-01,7228,grocery
2011-01-01,8998,grocery
2011-02-01,7979,grocery
2011-03-01,8900,grocery
2011-04-01,8088,grocery
2011-05-01,7809,grocery
2011-06-01,7802,grocery
2011-07-01,8060,grocery
2011-08-01,9120,grocery
2011-09-01,9895,grocery
2011-10-01,10647,grocery
2011-11-01,10179,grocery
2011-12-01,13664,grocery
2012-01-01,14799,grocery
2012-02-01,12594,grocery
2012-03-01,12789,grocery
2012-04-01,11368,grocery
2012-05-01,11508,grocery
2012-06-01,11026,grocery
2012-07-01,12466,grocery
2012-08-01,12463,grocery
2012-09-01,13624,grocery
2012-10-01,15297,grocery
2012-11-01,20381,grocery
2012-12-01,36451,grocery
2013-01-01,42358,grocery
2013-02-01,35736,grocery
2013-03-01,37923,grocery
2013-04-01,35724,grocery
2013-05-01,36310,grocery
2013-06-01,34339,grocery
2013-07-01,35106,grocery
2013-08-01,36910,grocery
2013-09-01,32570,grocery
2013-10-01,39061,grocery
2013-11-01,36571,grocery
2013-12-01,48847,grocery
2014-01-01,57255,grocery
2014-02-01,48905,grocery
2014-03-01,52065,grocery
2014-04-01,45235,grocery
2014-05-01,43908,grocery
2014-06-01,43977,grocery
2014-07-01,67083,grocery
2014-08-01,68091,grocery
2014-09-01,66762,grocery
2014-10-01,71956,grocery
2014-11-01,72485,grocery
2014-12-01,91503,grocery
2015-01-01,98355,grocery
2015-02-01,96412,grocery
2015-03-01,101907,grocery
2015-04-01,90529,grocery
2015-05-01,88260,grocery
2015-06-01,84942,grocery
2015-07-01,88170,grocery
2015-08-01,89938,grocery
1999-02-01,1,health_personal_care
1999-08-01,2,health_personal_care
1999-09-01,1,health_personal_care
1999-10-01,1,health_personal_care
1999-11-01,2,health_personal_care
1999-12-01,3,health_personal_care
2000-02-01,2,health_personal_care
2000-04-01,2,health_personal_care
2000-05-01,2,health_personal_care
2000-06-01,19,health_personal_care
2000-07-01,8,health_personal_care
2000-08-01,7,health_personal_care
2000-09-01,5,health_personal_care
2000-10-01,8,health_personal_care
2000-11-01,22,health_personal_care
2000-12-01,19,health_personal_care
2001-01-01,16,health_personal_care
2001-02-01,12,health_personal_care
2001-03-01,10,health_personal_care
2001-04-01,20,health_personal_care
2001-05-01,18,health_personal_care
2001-06-01,14,health_personal_care
2001-07-01,9,health_personal_care
2001-08-01,12,health_personal_care
2001-09-01,11,health_personal_care
2001-10-01,28,health_personal_care
2001-11-01,29,health_personal_care
2001-12-01,49,health_personal_care
2002-01-01,58,health_personal_care
2002-02-01,28,health_personal_care
2002-03-01,33,health_personal_care
2002-04-01,31,health_personal_care
2002-05-01,40,health_personal_care
2002-06-01,31,health_personal_care
2002-07-01,33,health_personal_care
2002-08-01,43,health_personal_care
2002-09-01,33,health_personal_care
2002-10-01,38,health_personal_care
2002-11-01,58,health_personal_care
2002-12-01,69,health_personal_care
2003-01-01,88,health_personal_care
2003-02-01,67,health_personal_care
2003-03-01,60,health_personal_care
2003-04-01,57,health_personal_care
2003-05-01,65,health_personal_care
2003-06-01,73,health_personal_care
2003-07-01,56,health_personal_care
2003-08-01,62,health_personal_care
2003-09-01,67,health_personal_care
2003-10-01,67,health_personal_care
2003-11-01,76,health_personal_care
2003-12-01,169,health_personal_care
2004-01-01,296,health_personal_care
2004-02-01,276,health_personal_care
2004-03-01,262,health_personal_care
2004-04-01,321,health_personal_care
2004-05-01,380,health_personal_care
2004-06-01,369,health_personal_care
2004-07-01,441,health_personal_care
2004-08-01,336,health_personal_care
2004-09-01,291,health_personal_care
2004-10-01,312,health_personal_care
2004-11-01,339,health_personal_care
2004-12-01,373,health_personal_care
2005-01-01,450,health_personal_care
2005-02-01,364,health_personal_care
2005-03-01,388,health_personal_care
2005-04-01,324,health_personal_care
2005-05-01,315,health_personal_care
2005-06-01,333,health_personal_care
2005-07-01,614,health_personal_care
2005-08-01,851,health_personal_care
2005-09-01,1045,health_personal_care
2005-10-01,864,health_personal_care
2005-11-01,612,health_personal_care
2005-12-01,795,health_personal_care
2006-01-01,882,health_personal_care
2006-02-01,1075,health_personal_care
2006-03-01,1445,health_personal_care
2006-04-01,382,health_personal_care
2006-05-01,684,health_personal_care
2006-06-01,813,health_personal_care
2006-07-01,1458,health_personal_care
2006-08-01,1569,health_personal_care
2006-09-01,660,health_personal_care
2006-10-01,709,health_personal_care
2006-11-01,1770,health_personal_care
2006-12-01,1018,health_personal_care
2007-01-01,4541,health_personal_care
2007-02-01,2029,health_personal_care
2007-03-01,2964,health_personal_care
2007-04-01,1697,health_personal_care
2007-05-01,3419,health_personal_care
2007-06-01,2535,health_personal_care
2007-07-01,2808,health_personal_care
2007-08-01,2942,health_personal_care
2007-09-01,2943,health_personal_care
2007-10-01,2864,health_personal_care
2007-11-01,2980,health_personal_care
2007-12-01,3806,health_personal_care
2008-01-01,4505,health_personal_care
2008-02-01,4242,health_personal_care
2008-03-01,3813,health_personal_care
2008-04-01,3990,health_personal_care
2008-05-01,4187,health_personal_care
2008-06-01,3758,health_personal_care
2008-07-01,4289,health_personal_care
2008-08-01,4043,health_personal_care
2008-09-01,4039,health_personal_care
2008-10-01,3982,health_personal_care
2008-11-01,3810,health_personal_care
2008-12-01,4428,health_personal_care
2009-01-01,5482,health_personal_care
2009-02-01,4916,health_personal_care
2009-03-01,4944,health_personal_care
2009-04-01,4938,health_personal_care
2009-05-01,4751,health_personal_care
2009-06-01,4662,health_personal_care
2009-07-01,3999,health_personal_care
2009-08-01,4725,health_personal_care
2009-09-01,5904,health_personal_care
2009-10-01,5317,health_personal_care
2009-11-01,5447,health_personal_care
2009-12-01,6092,health_personal_care
2010-01-01,6729,health_personal_care
2010-02-01,7348,health_personal_care
2010-03-01,7634,health_personal_care
2010-04-01,6830,health_personal_care
2010-05-01,7225,health_personal_care
2010-06-01,7107,health_personal_care
2010-07-01,8336,health_personal_care
2010-08-01,8753,health_personal_care
2010-09-01,9725,health_personal_care
2010-10-01,9653,health_personal_care
2010-11-01,9958,health_personal_care
2010-12-01,11187,health_personal_care
2011-01-01,13056,health_personal_care
2011-02-01,12604,health_personal_care
2011-03-01,13924,health_personal_care
2011-04-01,13360,health_personal_care
2011-05-01,13822,health_personal_care
2011-06-01,13990,health_personal_care
2011-07-01,15307,health_personal_care
2011-08-01,16815,health_personal_care
2011-09-01,17730,health_personal_care
2011-10-01,17849,health_personal_care
2011-11-01,17004,health_personal_care
2011-12-01,20213,health_personal_care
2012-01-01,23236,health_personal_care
2012-02-01,20092,health_personal_care
2012-03-01,21584,health_personal_care
2012-04-01,20624,health_personal_care
2012-05-01,20798,health_personal_care
2012-06-01,21025,health_personal_care
2012-07-01,23007,health_personal_care
2012-08-01,24190,health_personal_care
2012-09-01,26175,health_personal_care
2012-10-01,29118,health_personal_care
2012-11-01,39205,health_personal_care
2012-12-01,66637,health_personal_care
2013-01-01,77656,health_personal_care
2013-02-01,70818,health_personal_care
2013-03-01,76549,health_personal_care
2013-04-01,73114,health_personal_care
2013-05-01,75759,health_personal_care
2013-06-01,73958,health_personal_care
2013-07-01,77482,health_personal_care
2013-08-01,81155,health_personal_care
2013-09-01,73297,health_personal_care
2013-10-01,83863,health_personal_care
2013-11-01,76867,health_personal_care
2013-12-01,95764,health_personal_care
2014-01-01,110662,health_personal_care
2014-02-01,101613,health_personal_care
2014-03-01,112446,health_personal_care
2014-04-01,101971,health_personal_care
2014-05-01,100528,health_personal_care
2014-06-01,104878,health_personal_care
2014-07-01,163116,health_personal_care
2014-08-01,171174,health_personal_care
2014-09-01,165187,health_personal_care
2014-10-01,175873,health_personal_care
2014-11-01,170335,health_personal_care
2014-12-01,204678,health_personal_care
2015-01-01,225705,health_personal_care
2015-02-01,234047,health_personal_care
2015-03-01,256646,health_personal_care
2015-04-01,232731,health_personal_care
2015-05-01,230713,health_personal_care
2015-06-01,234591,health_personal_care
2015-07-01,250780,health_personal_care
2015-08-01,254702,health_personal_care
2000-08-01,1,major_appliances
2000-09-01,1,major_appliances
2002-05-01,1,major_appliances
2002-06-01,1,major_appliances
2002-07-01,1,major_appliances
2002-09-01,1,major_appliances
2002-10-01,4,major_appliances
2002-11-01,2,major_appliances
2002-12-01,11,major_appliances
2003-01-01,7,major_appliances
2003-02-01,4,major_appliances
2003-03-01,6,major_appliances
2003-04-01,7,major_appliances
2003-05-01,2,major_appliances
2003-06-01,1,major_appliances
2003-07-01,3,major_appliances
2003-08-01,8,major_appliances
2003-09-01,1,major_appliances
2003-10-01,2,major_appliances
2003-11-01,6,major_appliances
2003-12-01,6,major_appliances
2004-01-01,8,major_appliances
2004-02-01,6,major_appliances
2004-03-01,3,major_appliances
2004-04-01,6,major_appliances
2004-05-01,3,major_appliances
2004-06-01,17,major_appliances
2004-07-01,20,major_appliances
2004-08-01,8,major_appliances
2004-09-01,17,major_appliances
2004-10-01,7,major_appliances
2004-11-01,21,major_appliances
2004-12-01,9,major_appliances
2005-01-01,18,major_appliances
2005-02-01,13,major_appliances
2005-03-01,10,major_appliances
2005-04-01,11,major_appliances
2005-05-01,7,major_appliances
2005-06-01,11,major_appliances
2005-07-01,11,major_appliances
2005-08-01,14,major_appliances
2005-09-01,25,major_appliances
2005-10-01,23,major_appliances
2005-11-01,17,major_appliances
2005-12-01,19,major_appliances
2006-01-01,27,major_appliances
2006-02-01,45,major_appliances
2006-03-01,47,major_appliances
2006-04-01,10,major_appliances
2006-05-01,21,major_appliances
2006-06-01,27,major_appliances
2006-07-01,25,major_appliances
2006-08-01,30,major_appliances
2006-09-01,23,major_appliances
2006-10-01,6,major_appliances
2006-11-01,33,major_appliances
2006-12-01,21,major_appliances
2007-01-01,50,major_appliances
2007-02-01,21,major_appliances
2007-03-01,39,major_appliances
2007-04-01,26,major_appliances
2007-05-01,33,major_appliances
2007-06-01,34,major_appliances
2007-07-01,38,major_appliances
2007-08-01,41,major_appliances
2007-09-01,40,major_appliances
2007-10-01,42,major_appliances
2007-11-01,44,major_appliances
2007-12-01,31,major_appliances
2008-01-01,75,major_appliances
2008-02-01,55,major_appliances
2008-03-01,66,major_appliances
2008-04-01,66,major_appliances
2008-05-01,66,major_appliances
2008-06-01,69,major_appliances
2008-07-01,80,major_appliances
2008-08-01,109,major_appliances
2008-09-01,94,major_appliances
2008-10-01,86,major_appliances
2008-11-01,77,major_appliances
2008-12-01,111,major_appliances
2009-01-01,123,major_appliances
2009-02-01,80,major_appliances
2009-03-01,94,major_appliances
2009-04-01,68,major_appliances
2009-05-01,79,major_appliances
2009-06-01,110,major_appliances
2009-07-01,100,major_appliances
2009-08-01,121,major_appliances
2009-09-01,157,major_appliances
2009-10-01,98,major_appliances
2009-11-01,127,major_appliances
2009-12-01,160,major_appliances
2010-01-01,174,major_appliances
2010-02-01,160,major_appliances
2010-03-01,174,major_appliances
2010-04-01,153,major_appliances
2010-05-01,185,major_appliances
2010-06-01,211,major_appliances
2010-07-01,211,major_appliances
2010-08-01,226,major_appliances
2010-09-01,237,major_appliances
2010-10-01,289,major_appliances
2010-11-01,283,major_appliances
2010-12-01,316,major_appliances
2011-01-01,352,major_appliances
2011-02-01,332,major_appliances
2011-03-01,339,major_appliances
2011-04-01,318,major_appliances
2011-05-01,358,major_appliances
2011-06-01,349,major_appliances
2011-07-01,400,major_appliances
2011-08-01,469,major_appliances
2011-09-01,437,major_appliances
2011-10-01,472,major_appliances
2011-11-01,498,major_appliances
2011-12-01,606,major_appliances
2012-01-01,643,major_appliances
2012-02-01,519,major_appliances
2012-03-01,612,major_appliances
2012-04-01,556,major_appliances
2012-05-01,588,major_appliances
2012-06-01,604,major_appliances
2012-07-01,737,major_appliances
2012-08-01,693,major_appliances
2012-09-01,677,major_appliances
2012-10-01,765,major_appliances
2012-11-01,987,major_appliances
2012-12-01,1510,major_appliances
2013-01-01,1648,major_appliances
2013-02-01,1545,major_appliances
2013-03-01,1540,major_appliances
2013-04-01,1409,major_appliances
2013-05-01,1544,major_appliances
2013-06-01,1558,major_appliances
2013-07-01,1675,major_appliances
2013-08-01,1691,major_appliances
2013-09-01,1499,major_appliances
2013-10-01,1596,major_appliances
2013-11-01,1453,major_appliances
2013-12-01,1888,major_appliances
2014-01-01,2195,major_appliances
2014-02-01,1885,major_appliances
2014-03-01,2047,major_appliances
2014-04-01,1751,major_appliances
2014-05-01,1772,major_appliances
2014-06-01,2042,major_appliances
2014-07-01,3056,major_appliances
2014-08-01,3216,major_appliances
2014-09-01,3048,major_appliances
2014-10-01,3089,major_appliances
2014-11-01,2808,major_appliances
2014-12-01,3300,major_appliances
2015-01-01,3540,major_appliances
2015-02-01,3523,major_appliances
2015-03-01,3568,major_appliances
2015-04-01,3137,major_appliances
2015-05-01,3188,major_appliances
2015-06-01,3329,major_appliances
2015-07-01,3634,major_appliances
2015-08-01,3882,major_appliances
2010-11-01,8,mobile_apps
2011-01-01,1,mobile_apps
2011-03-01,6895,mobile_apps
2011-04-01,10316,mobile_apps
2011-05-01,10080,mobile_apps
2011-06-01,8910,mobile_apps
2011-07-01,7714,mobile_apps
2011-08-01,11206,mobile_apps
2011-09-01,9673,mobile_apps
2011-10-01,10349,mobile_apps
2011-11-01,15339,mobile_apps
2011-12-01,32832,mobile_apps
2012-01-01,62389,mobile_apps
2012-02-01,52363,mobile_apps
2012-03-01,71052,mobile_apps
2012-04-01,55367,mobile_apps
2012-05-01,50456,mobile_apps
2012-06-01,56843,mobile_apps
2012-07-01,54555,mobile_apps
2012-08-01,45748,mobile_apps
2012-09-01,49013,mobile_apps
2012-10-01,49370,mobile_apps
2012-11-01,60240,mobile_apps
2012-12-01,94663,mobile_apps
2013-01-01,127651,mobile_apps
2013-02-01,103840,mobile_apps
2013-03-01,109372,mobile_apps
2013-04-01,91589,mobile_apps
2013-05-01,91370,mobile_apps
2013-06-01,105657,mobile_apps
2013-07-01,110446,mobile_apps
2013-08-01,114062,mobile_apps
2013-09-01,90171,mobile_apps
2013-10-01,92445,mobile_apps
2013-11-01,96966,mobile_apps
2013-12-01,124168,mobile_apps
2014-01-01,163376,mobile_apps
2014-02-01,139246,mobile_apps
2014-03-01,129657,mobile_apps
2014-04-01,104993,mobile_apps
2014-05-01,95050,mobile_apps
2014-06-01,103369,mobile_apps
2014-07-01,137236,mobile_apps
2014-08-01,129048,mobile_apps
2014-09-01,123659,mobile_apps
2014-10-01,145029,mobile_apps
2014-11-01,155810,mobile_apps
2014-12-01,182651,mobile_apps
2015-01-01,179153,mobile_apps
2015-02-01,163017,mobile_apps
2015-03-01,193183,mobile_apps
2015-04-01,151702,mobile_apps
2015-05-01,152284,mobile_apps
2015-06-01,155907,mobile_apps
2015-07-01,176649,mobile_apps
2015-08-01,169238,mobile_apps
2001-12-01,1,mobile_electronics
2002-01-01,1,mobile_electronics
2002-02-01,1,mobile_electronics
2002-03-01,1,mobile_electronics
2002-04-01,1,mobile_electronics
2002-06-01,2,mobile_electronics
2002-08-01,3,mobile_electronics
2002-09-01,3,mobile_electronics
2002-10-01,6,mobile_electronics
2002-11-01,3,mobile_electronics
2002-12-01,7,mobile_electronics
2003-01-01,6,mobile_electronics
2003-02-01,11,mobile_electronics
2003-03-01,2,mobile_electronics
2003-04-01,3,mobile_electronics
2003-05-01,6,mobile_electronics
2003-06-01,6,mobile_electronics
2003-07-01,3,mobile_electronics
2003-08-01,4,mobile_electronics
2003-09-01,4,mobile_electronics
2003-10-01,7,mobile_electronics
2003-11-01,2,mobile_electronics
2003-12-01,7,mobile_electronics
2004-01-01,4,mobile_electronics
2004-02-01,4,mobile_electronics
2004-03-01,3,mobile_electronics
2004-04-01,5,mobile_electronics
2004-05-01,6,mobile_electronics
2004-06-01,9,mobile_electronics
2004-07-01,19,mobile_electronics
2004-08-01,3,mobile_electronics
2004-09-01,17,mobile_electronics
2004-10-01,13,mobile_electronics
2004-11-01,16,mobile_electronics
2004-12-01,16,mobile_electronics
2005-01-01,17,mobile_electronics
2005-02-01,15,mobile_electronics
2005-03-01,13,mobile_electronics
2005-04-01,11,mobile_electronics
2005-05-01,16,mobile_electronics
2005-06-01,7,mobile_electronics
2005-07-01,20,mobile_electronics
2005-08-01,17,mobile_electronics
2005-09-01,32,mobile_electronics
2005-10-01,20,mobile_electronics
2005-11-01,17,mobile_electronics
2005-12-01,39,mobile_electronics
2006-01-01,45,mobile_electronics
2006-02-01,36,mobile_electronics
2006-03-01,34,mobile_electronics
2006-04-01,9,mobile_electronics
2006-05-01,33,mobile_electronics
2006-06-01,35,mobile_electronics
2006-07-01,37,mobile_electronics
2006-08-01,42,mobile_electronics
2006-09-01,33,mobile_electronics
2006-10-01,30,mobile_electronics
2006-11-01,60,mobile_electronics
2006-12-01,49,mobile_electronics
2007-01-01,205,mobile_electronics
2007-02-01,98,mobile_electronics
2007-03-01,139,mobile_electronics
2007-04-01,92,mobile_electronics
2007-05-01,143,mobile_electronics
2007-06-01,76,mobile_electronics
2007-07-01,89,mobile_electronics
2007-08-01,97,mobile_electronics
2007-09-01,96,mobile_electronics
2007-10-01,89,mobile_electronics
2007-11-01,108,mobile_electronics
2007-12-01,147,mobile_electronics
2008-01-01,217,mobile_electronics
2008-02-01,109,mobile_electronics
2008-03-01,129,mobile_electronics
2008-04-01,134,mobile_electronics
2008-05-01,144,mobile_electronics
2008-06-01,105,mobile_electronics
2008-07-01,152,mobile_electronics
2008-08-01,133,mobile_electronics
2008-09-01,143,mobile_electronics
2008-10-01,151,mobile_electronics
2008-11-01,142,mobile_electronics
2008-12-01,191,mobile_electronics
2009-01-01,307,mobile_electronics
2009-02-01,221,mobile_electronics
2009-03-01,197,mobile_electronics
2009-04-01,201,mobile_electronics
2009-05-01,182,mobile_electronics
2009-06-01,224,mobile_electronics
2009-07-01,225,mobile_electronics
2009-08-01,211,mobile_electronics
2009-09-01,235,mobile_electronics
2009-10-01,290,mobile_electronics
2009-11-01,266,mobile_electronics
2009-12-01,384,mobile_electronics
2010-01-01,594,mobile_electronics
2010-02-01,632,mobile_electronics
2010-03-01,529,mobile_electronics
2010-04-01,470,mobile_electronics
2010-05-01,446,mobile_electronics
2010-06-01,476,mobile_electronics
2010-07-01,603,mobile_electronics
2010-08-01,587,mobile_electronics
2010-09-01,655,mobile_electronics
2010-10-01,642,mobile_electronics
2010-11-01,610,mobile_electronics
2010-12-01,729,mobile_electronics
2011-01-01,1044,mobile_electronics
2011-02-01,762,mobile_electronics
2011-03-01,772,mobile_electronics
2011-04-01,809,mobile_electronics
2011-05-01,683,mobile_electronics
2011-06-01,703,mobile_electronics
2011-07-01,813,mobile_electronics
2011-08-01,976,mobile_electronics
2011-09-01,1021,mobile_electronics
2011-10-01,1019,mobile_electronics
2011-11-01,1833,mobile_electronics
2011-12-01,1506,mobile_electronics
2012-01-01,1692,mobile_electronics
2012-02-01,1135,mobile_electronics
2012-03-01,1102,mobile_electronics
2012-04-01,1003,mobile_electronics
2012-05-01,987,mobile_electronics
2012-06-01,1128,mobile_electronics
2012-07-01,1199,mobile_electronics
2012-08-01,1094,mobile_electronics
2012-09-01,1022,mobile_electronics
2012-10-01,1073,mobile_electronics
2012-11-01,1292,mobile_electronics
2012-12-01,2742,mobile_electronics
2013-01-01,3375,mobile_electronics
2013-02-01,2457,mobile_electronics
2013-03-01,2280,mobile_electronics
2013-04-01,2010,mobile_electronics
2013-05-01,1975,mobile_electronics
2013-06-01,1857,mobile_electronics
2013-07-01,1876,mobile_electronics
2013-08-01,1869,mobile_electronics
2013-09-01,1687,mobile_electronics
2013-10-01,1770,mobile_electronics
2013-11-01,1432,mobile_electronics
2013-12-01,1801,mobile_electronics
2014-01-01,2138,mobile_electronics
2014-02-01,1556,mobile_electronics
2014-03-01,1522,mobile_electronics
2014-04-01,1374,mobile_electronics
2014-05-01,1282,mobile_electronics
2014-06-01,1286,mobile_electronics
2014-07-01,2196,mobile_electronics
2014-08-01,2251,mobile_electronics
2014-09-01,2033,mobile_electronics
2014-10-01,2004,mobile_electronics
2014-11-01,1845,mobile_electronics
2014-12-01,2495,mobile_electronics
2015-01-01,2658,mobile_electronics
2015-02-01,2369,mobile_electronics
2015-03-01,2342,mobile_electronics
2015-04-01,1980,mobile_electronics
2015-05-01,2077,mobile_electronics
2015-06-01,1941,mobile_electronics
